sample_id,calculated_independent_kappa_rmse,refit_kappa_from_digitized_points_rmse,rmse_ratio_to_refit,passes_absolute_rmse_lt_005,passes_refit_ratio_lte_15,passes_no_refit_stress_gate
339,0.04074705567289735,0.030201132166131187,1.3491896743723006,True,True,True
340,0.03415806448249679,0.031414004710839376,1.0873514789634757,True,True,True
341,0.04181189618661696,0.025211335687806972,1.658456208126988,True,False,False
342,0.02498807769024898,0.024951394813123872,1.001470173407132,True,True,True
343,0.044727224791785515,0.029955418565974456,1.4931263501886083,True,True,True
344,0.04069086272975514,0.026958978723803137,1.5093621737913827,True,False,False
345,0.03423099118429931,0.02946236901091424,1.1618546754206542,True,True,True
346,0.04033047791369593,0.03430908200504634,1.175504430802431,True,True,True
347,0.04494631467781267,0.02435859561640708,1.8451931870628222,True,False,False
348,0.04774299674743441,0.03642637207510479,1.3106711985754915,True,True,True
349,0.03846121459987031,0.02625321246301912,1.465009840378493,True,True,True
350,0.03964854654004119,0.02925356812841961,1.3553405302898056,True,True,True
351,0.03448652564766197,0.029998182247970132,1.1496205124227334,True,True,True
352,0.04895863193373718,0.0224783588050226,2.1780340975248507,True,False,False
353,0.03921723652651109,0.029001112587147014,1.3522666211051417,True,True,True
354,0.05915502858302454,0.03463799743740146,1.7078074068782638,False,False,False
355,0.034358262440271695,0.03255755241957025,1.0553085194333909,True,True,True
356,0.035576749495517604,0.029779577066685357,1.1946694009740517,True,True,True
357,0.0447295017658304,0.04332448841707393,1.0324300043714483,True,True,True
358,0.03576291563488721,0.03273469376667748,1.09250802496562,True,True,True
359,0.03452361085225524,0.03383191857247717,1.0204449617096434,True,True,True
360,0.03300914529458593,0.029655233133757744,1.113096806411894,True,True,True
361,0.0442192101555361,0.033581256257058836,1.3167824877379668,True,True,True
362,0.04681950458420843,0.03553135067953861,1.3176956037072443,True,True,True
363,0.04094734638091121,0.034234284868239435,1.1960917699466758,True,True,True
364,0.029377106738483656,0.02861906548646562,1.0264872817869097,True,True,True
365,0.05254841261831726,0.024443449462281518,2.149795293802713,False,False,False
366,0.03763612004785371,0.031611491413373195,1.1905834987567783,True,True,True
367,0.03442772407711324,0.024440081306105636,1.4086583283383955,True,True,True
368,0.029370223440967822,0.025202036165391118,1.1653908933477644,True,True,True
369,0.026230040489117284,0.024935038721159528,1.0519350213344099,True,True,True
370,0.0289221424474844,0.027593314245266586,1.0481576149355007,True,True,True
371,0.029344029893663637,0.026587706450306513,1.1036690941548042,True,True,True
372,0.045949043275208636,0.03583658864197129,1.2821824011840732,True,True,True
373,0.03651555392901519,0.033784264732368924,1.0808450093048614,True,True,True
374,0.04462168672865109,0.031726542494576425,1.4064465655619127,True,True,True
375,0.0504840076720063,0.032533814812577784,1.5517395658282551,False,False,False
376,0.03625761883833333,0.030161296108441742,1.2021240303458083,True,True,True
377,0.05211281590590546,0.0240819903592492,2.16397461872957,False,False,False
378,0.030037236831142265,0.026919947950235525,1.1157984735583215,True,True,True
379,0.027174421219877797,0.026431080416825074,1.0281237388457092,True,True,True
380,0.04145651807387838,0.02958408699368293,1.401311390232545,True,True,True
381,0.035825490645490905,0.029814152985495366,1.2016269810824431,True,True,True
382,0.048409058031464405,0.03254700160596998,1.4873584552435362,True,True,True
