analysis_scope,distribution,branch,model,q,density,acceptance,effective_density,weight_zero_photon,weight_one_photon,weight_two_photon,velocity_sigma
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7425,0.6702376202348495,0.958554371677228,1.0095282057497672,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.745,0.670029526477685,0.9593387249579158,1.0100405768771732,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7475,0.6698129463766956,0.9601160584582906,1.0105322434074184,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.75,0.6695877368580048,0.9608863540794109,1.011002946341668,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7525,0.6693537507380847,0.9616495938762923,1.0114524205348316,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7550000000000001,0.6691108365632523,0.9624057600586045,1.0118803944471773,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7575,0.6688588384411716,0.9631548349913616,1.0122865898834417,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.76,0.668597595863873,0.9638968011956083,1.0126707217186717,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7625,0.6683269435217745,0.9646316413490988,1.0130324976099856,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7650000000000001,0.6680467111081408,0.9653593382869711,1.0133716176933778,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7675,0.6677567231133869,0.9660798750024141,1.0136877742646304,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.77,0.6674567986085768,0.9667932346473312,1.0139806514433196,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7725,0.6671467510174314,0.9674994005329961,1.0142499248188372,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7750000000000001,0.6668263878760963,0.968198356130703,1.0144952610772597,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7775,0.6664955105798708,0.968890085072412,1.0147163176078062,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.78,0.6661539141160341,0.9695745711513873,1.014912742087537,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7825,0.6658013867818376,0.9702517983228302,1.015084172042831,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7850000000000001,0.6654377098866567,0.9709217507045056,1.0152302343860629,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7875,0.665062657437219,0.9715844125773626,1.015350544925789,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.79,0.6646759958047317,0.9722397683861498,1.0154447078485869,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7925,0.6642774833726406,0.9728878027400227,1.0155123151705714,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.795,0.6638668701636431,0.9735285004131469,1.0155529461564206,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.7975,0.6634438974444625,0.9741618463452938,1.0155661667035762,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8,0.6630082973067658,0.9747878256424306,1.0155515286890793,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8025,0.6625597922224646,0.975406423577304,1.015508569276284,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.805,0.6620980945714868,0.9760176255900176,1.0154368101784463,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8075,0.6616229061399374,0.9766214172886033,1.015335756875932,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.81,0.6611339175863762,0.9772177844495854,1.0152048977834707,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8125,0.6606308078737434,0.9778067130185394,1.0150437033635922,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.815,0.6601132436642205,0.978388189110644,1.014851625181989,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8175000000000001,0.6595808786740786,0.9789621990112265,1.0146280949001796,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.82,0.659033352985274,0.9795287291763018,1.0143725232003935,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8225,0.6584702923102451,0.9800877662331055,1.0140842986371152,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.825,0.6578913072060197,0.9806392969806189,1.0137627864091838,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8275000000000001,0.6572959922333552,0.9811833083900897,1.0134073270457409,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.83,0.6566839250562084,0.9817197876055441,1.0130172349986448,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8325,0.6560546654763489,0.9822487219442935,1.0125917971332197,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.835,0.655407754397403,0.982770098897434,1.0121302711083737,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8375000000000001,0.654742712712002,0.9832839061303396,1.0116318836361642,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.84,0.6540590401050562,0.9837901314831481,1.0110958286098557,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8425,0.6533562137653968,0.9842887629712415,1.0105212650883075,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.845,0.6526336869971983,0.9847797887857178,1.0099073151232043,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8475000000000001,0.6518908877216217,0.985263197293858,1.00925306141414,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.85,0.6511272168580381,0.9857389770395851,1.0085575447748512,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8525,0.6503420465729639,0.9862071167439163,1.0078197613919773,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.855,0.6495347183834493,0.9866676053054086,1.0070386598555394,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8575,0.6487045411000738,0.9871204318005985,1.0062131379378358,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.86,0.6478507885929006,0.9875655854844324,1.0053420390946302,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8625,0.6469726973616845,0.9880030557906926,1.0044241486592682,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.865,0.6460694638892667,0.988432832332415,1.0034581896966588,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8675,0.6451402417543923,0.9888549049022997,1.0024428184798186,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.87,0.6441841384770749,0.9892692634731157,1.0013766195467884,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8725,0.6432002120660485,0.9896758981980978,1.0002581002901119,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.875,0.6421874672337103,0.9900747994113359,0.9990856850245611,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8775,0.6411448512391577,0.9904659576281588,0.9978577084712609,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8800000000000001,0.6400712493143415,0.9908493635455097,0.9965724085876001,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8825,0.6389654796218641,0.9912250080423145,0.9952279186621172,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.885,0.6378262876853443,0.9915928821798445,0.9938222585816057,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8875,0.6366523402243593,0.99195297720207,0.9923533251636855,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8900000000000001,0.6354422183154842,0.9923052845360077,0.9908188814316171,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8925,0.6341944097885613,0.9926497957920615,0.989216544688675,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.895,0.6329073007526527,0.9929865027643546,0.9875437732263433,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.8975,0.6315791661286653,0.9933153974310562,0.9857978514731723,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9000000000000001,0.6302081590447876,0.9936364719546994,0.9839758733583771,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9025,0.628792298925867,0.9939497186824922,0.982074723624989,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.905,0.6273294580777412,0.9942551301466221,0.980091056780057,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9075,0.6258173465311079,0.9945526990645531,0.9780212733121832,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9100000000000001,0.6242534948652251,0.9948424183393142,0.9758614927371013,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9125,0.6226352346776438,0.9951242810597818,0.9736075229470431,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.915,0.6209596762997384,0.9953982805009549,0.9712548252352794,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9175,0.6192236832757718,0.9956644101242222,0.9687984742383666,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.92,0.6174238430213448,0.995922663577622,0.9662331118785771,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9225,0.6155564329497552,0.9961730346960955,0.9635528941889852,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.925,0.6136173811946231,0.996415517501731,0.960751429652055,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9275,0.6116022208542675,0.9966501062040029,0.9578217073638884,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.93,0.6095060364244511,0.9968767952000015,0.9547560129296085,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9325,0.6073234007531969,0.9970955790746564,0.9515458294723529,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.935,0.6050483004196484,0.9973064526009517,0.9481817204600856,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9375,0.6026740468740251,0.9975094107401346,0.9446531901669333,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.94,0.6001931699294459,0.9977044486419154,0.940948516413292,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9425000000000001,0.5975972892002832,0.9978915616446618,0.9370545486639827,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.945,0.5948769577373741,0.998070745275583,0.9329564624516439,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9475,0.5920214702741763,0.9982419952509095,0.9286374582075919,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.95,0.5890186259571311,0.9984053074760628,0.924078388590395,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9525000000000001,0.5858544318675845,0.9985606780458189,0.9192572927997852,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.955,0.5825127285603449,0.9987081032444638,0.9141488083784106,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9575,0.5789747114768385,0.9988475795459417,0.9087234194287825,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.96,0.5752183112107374,0.9989791036139958,0.9029464830779169,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9625000000000001,0.571217379200577,0.9991026723023007,0.8967769502488961,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.965,0.5669406001181532,0.9992182826545882,0.8901656570373588,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9675,0.5623500121624633,0.9993259319047656,0.8830530000483235,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.97,0.5573989511824138,0.9994256174770252,0.8753657064666874,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9725000000000001,0.5520291245634023,0.9995173369859474,0.8670122368136812,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.975,0.5461663283150439,0.999601088236596,0.8578760558733387,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.9775,0.5397139686143853,0.9996768692246054,0.847805453891129,0.08,0.68,0.24,0.8
all_phase_points,accepted_one_photon_density,case_III_backward,accepted_complex_mixture,1.98,0.5325428701262386,0.999744678136261,0.8365975333396736,0.08,0.68,0.24,0.8
